정치적 소신도 없고.. 이낙연,부정
자한당 민생이 최우선이란 ㅅㄲ가 본인 아들 지역구 공천받으려고 총선 앞두고 선거법 날치기 통과시켰냐?? 얼마나 쳐먹었는지 돼지 ㅅㄲ,긍정
총리 니 자식없냐? 안쪽팔리냐?,부정
독재자ㅅㄲ 안죽는가 더불어 민주당,부정
이사람이 뭐라고 국민이 스트레스받는 말같지도않은 소리를 들어야하지? 황교안,긍정
ㅋㅋ ㅁㅌㄹㅁ,중립
오늘은 왜안나오나했다 역시나 ㅋㅋㅋ 이젠 지겹네 자한당,긍정
"황교안 범죄집단 따불당이 그런말을 하다니 염치없딘, 이넘들 지방선거 새로할 준비해라 개ㅇ 식들",긍정
소신있는 행동에 경의를 표합니다 더불어민주당,긍정
이낙연 진짜 능구렁이임.,부정
이낙연 굿👍,긍정
정신오락가락허나? 말이 왔다갔다 하는구나~~ 총리,부정
"문재인 위선, 거짓, 꼼수란 단어가 가장 어울리는 역겨운 얼굴",부정
경자년엔 도살장에 보내자 총리,부정
최악의 정부네 갈수록가관이야 더불어 민주당,부정
하태경♡♡♡,중립
이미 그럿다~~국민이 원하면 그걸 따르는게 소신이지~검찰조직을 위한 것이 소신이냐? 자한당,긍정
그래도 할말있나보네 아직 동네 돌아가는것도 모르는주제에 자한당,긍정
더불어 민주당 진심 안보고싶다.,부정
이번에   꼭   적폐  청산하자  시간이 좀 걸리더라도   쓰레기 말종들  청소하자,중립
니도 참.. 감성 건들고 목소리 중후한걸로 밀고 나가더니 결국 쭉정이구나.. 대선 쳐다도 보지마라  자한당,긍정
문재인 너나 똑바로 해라 되지 새끼야~ 동탁만도 못한 새끼!,부정
부끄러워서 어떻게 고개를 들고 다니나요 더불어 민주당,부정
"더불어민주당 국민들은 모두 알고 있습니다..^^
힘내세요~!!",긍정
낮술 드셨는가 자한당,긍정
자기 합리화하지 말고 탈당해라.. 황교안,긍정
꼭 그 아가리로 인해 처벌받을거라 확신한다. 이낙연,부정
즉각 꺼저 자한당,긍정
이낙연 당신만이 진정한 국민의 찬사를 받을만한 국회의원입니다,긍정
올 해 국회 최악이네요 총리,부정
문재인 얼굴 닮아서 보기 역겹네,부정
너나 똑바로 해라 되지 새끼야~ 동탁만도 못한 새끼! 더불어 민주당,부정
제발 일좀해라 싸움하지말고 황교안,긍정
진정성있고 오직 나라 걱정에 맡은바 책임 다하고 겸손하고… 힘내시고 건강관리 잘하면서 소임 다해주세요 황교안,부정
국민이 지켜보고 있다는 걸 잊지마라.. 국민을 무시하는건 어떤 놈도 어떤 당도 필요 없다. 총리,부정
어휴 좀 그만좀 해라ㅡㅡ 국민을 감성팔이에 세뇌시키는구나 총리,부정
수고가 많으십니다. 건강도 챙기시면서 일하시길~ 황교안,부정
자한당 짜뉴스 퍼뜨리지마라 심판 아웃,긍정
ㅂ ㅓㄹ ㅓ지 생퀴들 열일 한다..ㅋㅋ  루저 생퀴덜...ㅋ,중립
황교안 정치로 업적 달성 하기전에 사람부터 달성하삼,긍정
일 잘한다 화이팅 자한당,부정
자한당 제발 너의 나라로 꺼져,긍정
총리 그냥 가만히 있는게 그나마 도움 되는 듯,부정
이 나라 절대로 안 빼앗길 것이다. 황교안,긍정
총리 정치하면 안될 사람인거 같은데.,부정
담벼락에 묶어놓고 승용차로 여러번 들이받아 죽여버린다. 대형차로 들이받으면 금방 뒤지니까 소형차나 중형차로 여러번 들이받아 죽인다 총리,부정
같이 상식적인 분이 어째서 단 한분밖에 없는지 이 현실이 통탄스럽다 이낙연,긍정
범죄자가 경찰한테 보복이라고 하는 꼴 ㅋㅋ 총리,부정
이낙연 대한민국에서 당을 적폐세력으로 만든 당 이제는 안 속는다...,부정
자한당 그래놓고 잘했다? 에라이~!,긍정
즉각 퇴임하라 이낙연,부정
이낙연 목소리로 정치하냐,부정
ㅋㅋ 끼리끼리,중립
언제나 응원합니다~~^^ 총리,긍정
황교안 민생이 최우선이란 ㅅㄲ가 본인 아들 지역구 공천받으려고 총선 앞두고 선거법 날치기 통과시켰냐?? 얼마나 쳐먹었는지 돼지 ㅅㄲ,긍정
자유한국당은 홍준표때문에 나락인대 더 나락 가것네.. 홍씨 알고보면  첩자 아닌가 ㅡ.ㅡㅋ,중립
더불어 민주당 없어져야한다 ,부정
쪽팔린다. 대통령이 치매라면 총리라도 제대로 된 분을 앉혔어야 되는건데 . . .  쩝!이게 뭡니까?  이 정도면 이제는 막 가자는 거지요? 자한당,긍정
예술이란게 귀걸이고 코걸이잔아 누가 인정해 주냐가 중요한거 ㅋㅋ,중립
자한당 이런 샹. 집에서 빨래나 해라,긍정
역시 내로남불 오지고ㅋㅋㅋㅋ정작 적폐청산 부르짖던 것들이 감투쓰니까 180도 돌변해서 자기사람들한테 은혜 갚는다고 다 한자리씩 나눠주고 자기 친인척으로 요직을 도배하고 역대정권중 가장 부패하고 전과기록 많은 인사라도 사면하고 요직에 앉히고ㅋㅋㅋㅋㅋㅋ 이낙연,부정
아무리 그래도 독보적인 행동으로 그렇게 했어야 되나? 같은당에 발내딛고 야당과 같은 생각으로 정치한다면 그냥 자한당으로 가시죠? 왜 양다리 정치하시죠? 자한당,긍정
생 양아치도 안하는 말로 상대방을 무시 해 놓고 지금 공존이라는 말을 하네. 참으로 불쌍한 집단이네 문재인,부정
양아치 정치의 끝판왕. 법도 절차도 없다. 문재인,부정
문재인 필요없다.....,부정
같은 사람만 있으면 좋겠네요 ^^ 문재인,긍정
더불어민주당 덕분에 그래도 아직 희망이 있는 것 같네요…,긍정
정권에 꼬리 흔들며 오래 해쳐먹을라고 용쓴다. 총리,부정
문재인 생 양아치도 안하는 말로 상대방을 무시 해 놓고 지금 공존이라는 말을 하네. 참으로 불쌍한 집단이네,부정
"너무  너무  수고  많으셔요~~~
감사합니다 자한당",부정
적극 지지합니다 총리,긍정
자한당 아오.열나. 저것들은자기들세계가있는게분명해.사람아냐.,긍정
자한당 작자가 국회 대정부질문에서 보인 책임 없는 답을 하는거 보곤 크게 실망했습니다 모르쇠로 일관된 답변을 하다니 기가맥힙니다 그렇게 할려면 지나가는 똥개가 해도 되겠습니다,긍정
황교안 당신이 이지경으로 만든건 보셨나요?,긍정
경로당가서 이제 쉬세요~~~ 이낙연,부정
그렇게 실력이 좋음 해외로 나가요. 굳이 국내서 아빠백으로 인정받는다는 오해(?)사지 말고 황교안,긍정
뻔뻔하네 특혜가 아니라고? 국민들이 바보냐 자한당,긍정
자한당 양심이 죽은 자,긍정
문재인 암튼 사필규정 영원히 감옥에서 잘지내길,부정
"당신네들도 이보다 더 국회를 . 마비시킨 적이 수두룩해요~^^ 참으로 뻔번하기 짝이 없네~~^^ 누구나 과거는 잊고 싶은 거니까!! 참으로 뻔뻔하게 볼모로 잡고, 떠들어 대네요~^^ 이낙연",부정
감사합니다~^^ 황교안,부정
네 다음 뇌썩남 총리,부정
총리 진짜 뻔뻔하네ㅋㅋㅋ 담 정부부터 정치범 수용소 하나 만들어라,부정
문재인 정신차려라,부정
총리 그 입다물어라! 나는 다시는 너는 안뽑을꺼다! 아무짝에도 쓸모없으니 입만 나불거려서관심받냐? 절대 넌 아니라본다.. 다른 일자리찾아라,부정
조사부터 똑바로 받길 이낙연,부정
일본의 국익 말고는 별 관심이 없어 이낙연,부정
자한당 저 늙은 꼰대도 탈탈 털어야 하는데,긍정
이런 지구상에서 완전 박멸되야할 기생충 같으니라고... 황교안,긍정
더불어민주당 감사합니다~^^,긍정
황교안 저 주둥아리를 바늘로 꼬메버리고 싶다,긍정
조국ㅋㅋㅋㅋㅋㅋㅋ,중립
그상태로고사를지내라~,중립
더불어 민주당 월급주는게 아깝다.,부정
새해에는 니가훅가야 정치가 바로선다,중립
총리 너도 위선자다.,부정
아직도 입이 살아있네 자한당,긍정
국민들을 위한 고생과 수고가 반드시 보람으로 보상 받기를 기대합니다! 응원합니다 이낙연,긍정
아! 입닥치고 있거라? 니도 당해야봐야 그때 떠들어라! 황교안,긍정
더불어 민주당 니네가 그냥나가라,부정
정치가 바로서야 한다는 놈이 국회를 개판오분전 엉터리로 만들었냐?? 10.8 10.8 10.8 자한당,긍정
역겹다 이낙연,부정
본인상관인사에 반대하고 나서다가 안되니까 사기꾼이랑 말맞춰서 없는죄만들어 상관부인을 기소까지 했는데..그 상관이랑 일을 어케 하겠남유...처음부터 자리에 연연하지않겠다했던걸로 아는데...그만두는거말고 무슨방법이 있을른지...,중립
너가 당을 떠나는게 순리다. 공감대같은 소리하고있네. 더불어 민주당,부정
맞아요 너무 무능해 검찰이 ㅋㅋㅋㅋㅋㅋ 문재인,부정
황교안 OUT,긍정
총리 나의신념과 안맞으면 버린다는거~ 법이 법다워야 법인거다 니들의권세가 얼마나 갈런지~뒷감당 못할년~넘들이 온갖악행.악법은 다저지르는 말종 쓰레기들이지 4월에보자 ~,부정
자한당 빨갱이만도 못한 더러운당!,긍정
문재인 이 정도면 정신병 의심해봐야 함.,부정
자한당 교체하면 정권도 교체해야지~~,긍정
괜찮다 총리,긍정
문재인 잘하고 계십니다 힘내세요,긍정
그러면 탈당 하시든가. 이낙연,부정
아웃 더불어 민주당,부정
자한당 거짓의 발언지다.,긍정
"여러분! 바퀴벌레같은 기레기기사와 자유구라당 댓글부대에 이제 더이상 놀아나지맙시다!!! 개이버는 이제 일베화되었습니다. 자유구라당이 낳은 바퀴벌레들이 바글바글~뭐 요즘 코인충도 열폭동참중~순공감순으로 선점된 악플 베댓띄우는 공범 네일베를 수사청원 합시다!! https://www1.president.go.kr/petitions/101349  그리고 네일베!!과기부에, 무분별한 악플로 인한 순공감순 폐지 민원제기 부탁드립니다. 국민신문고, 과기부/전화신청1335 or https://www.epeople.go.kr/",중립
황교안 터무니없는 질문에도 전혀 흔들리지 않고 똑똑하게 반박하는 모습 좋았습니다. 박수를 보냅니다.,부정
자한당 정권이 바뀔까 겁먹은 자들의 야합~~기회줄때 왜 못할까,긍정
국민을 바보로 아나 보네요. 황교안,긍정
참으로 불쌍한 집단이네 자한당,긍정
더불어 민주당 없어지면 그래도 살만할듯,부정
황교안 사퇴해라. 정치실종 주범이다,긍정
자한당 고맙고 고맙습니다 조금더 힘을내요,부정
이런 지구상에서 완전 박멸되야할 기생충 같으니라고... 자한당,긍정
그냥 나가라 흐리지 말고 문재인,부정
자한당 븅..,긍정
자한당 사지를 절단내서 도라무통에 쳐넣고 공구리쳐서 후쿠시마 앞바다에 처박는다,긍정
문재인 프락치!,부정
총리 덧글 달기도 아깝다. 진짜,부정
하는행동 보면 저렇게 가증스럽고 가식스러운 인간들이 있나 치를 떨게 만든다.. 문재인,부정
그냥 지들뜻 관철 안될거면 국회 올스톱하잔 의도밖에 없다고 봅니다. 더불어 민주당,부정
총리 정말 야비하고 간사스러운 별별 잔머리를 다쓴다 거기에 속는 국민들 바보같아 딱 보면 모르냐,부정
언제철드실렵니까?나이먹고 뚤린입이라고 그리도 가볍게 나불거리십니까 집에가서 누울때 쪽팔리진않은가요 하기사 부끄러움도 잊은지오래된듯~ 문재인,부정
문재인 정말 자질이 의심 스럽다~~,부정
자한당 우리의 영웅입니다....,부정
과정은 공정하게 라더니 온가족이 민폐임. 문재인,부정
참 대단하신분이네요. 이낙연,긍정
간사한세키 짐승만도 못한 쓰레기 이낙연,부정
드물게 멀쩡한 사람ㅋㅋㅋㅋ 황교안,부정
이낙연 한강에 다이빙해서 뒤져라 그냥,부정
황교안 굳,부정
감사드립니다. 참으로... 자한당,부정
그래야지요 잘했습니다 황교안,부정
무능함 그 자체네~ 자한당,긍정
이낙연 노망났나? 왜 이리 젊은사람들을 망치려하는가? ㅉㅉㅉ,부정
모조리감옥보내라 황교안,긍정
아니 바보들이야??? 증거가 드가지 방향으로 나왔다는 것은 그 만큼 혐의가 있다는 것을 의미하지 공소장 문제를 운운해야 할 문제인 거야??? 참 선동되면 뇌가 그냥 멈추는 구나... 이낙연,부정
정의도 소신도 없는 ...ㅠㅠ 더불어 민주당,부정
덧글 달기도 아깝다. 진짜 더불어 민주당,부정
문재인 뒤집어씌우는데 뭐 있어,부정
당이 왜 있는건지 알고는있는놈인가 모르겠네~ 당내에서 논의해서 당론이 정해지면 따르는게 당연한거지 뭔 개소리를 씨부리냐~ 어이가 없네~ 총리,부정
황교안 내강외유의 가장 좋은 예시인 사람인 것 같다.,부정
물에 빠지면 입만 뜰거야 이낙연,부정
이낙연 프락치!,부정
총리 최고 힘내세요,긍정
징글징글하다.입만열면 거짓말 문재인,부정
박정희와   같은  패션이구만  하여튼 두놈은   폼은 욜라집음  대가리든것없이,중립
그러면 탈당 하시든가. 총리,부정
총리 능구렁이도 상 능구렁이다,부정
총리 하는짓은 정말 추잡해서 못봐주겠다.,부정
채용비리는 쟤부터 조사해야하는거 아닌가,중립
자한당 진짜 능구렁이임. 인정 하는듯 마는듯 비판하는듯 마는듯. 전형적인 그 짝 스타일임.,긍정
총리 빨갱이년아,부정
뭐하나 아는게 없네? 더불어 민주당,부정
노무현때 지방분권한다고 충청권에 전국 투기꾼들 몰려와서 몇배씩 올라가버렸는데....,중립
이낙연 적임자이십니다,긍정
정치꾼들  거짓말 선동에.아주익숙해요 자한당,긍정
개사기다~~ 황교안,긍정
더불어민주당 자랑스럽고 고맙습니다,긍정
자한당 그냥 집에서 쉬세요,긍정
짱~~ 총리,긍정
더불어 민주당 올 해 국회 최악이네요,부정
얼마나 멋있냐 진짜 짱이다 더불어민주당,긍정
얼마나 개돼지들이 많으면 아무렇지도않게 거짓말을 하지? 도대체 더불어터진당은 뭘 믿고 저런 거짓말을 할까? 문재인,부정
"자한당 꼴보기 싫은 년!
교도소에서 노후 편안히 즐기시길",긍정
키보드로 소일 하는 댓글왜구들 망연 자실 하구나.,중립
돌아이 총리,부정
더불어민주당 깨어있으신 바른 정치인  응원합니다,긍정
총리 정치 쭉정이들...,부정
니가 뭔데 판단하고 ㅈㄹ삥이냐??? 입만 살아가지고는 논리도 없는 개 ㅅㄹ나 지껄이면서 ㅋㅋㅋㅋ 그만좀 나대라 진짜^^ 욕 먹고 그렇게 오래 살고 싶은게 니 소원이냐???? 자한당,긍정
때문에 대한민국 민주주의 사망했다~ 더불어 민주당,부정
배신은 정치의 치명타인거 모르나 총리,부정
더불어 민주당 그렇게 잘났으면 당 나와서 무소속으로 출마해라,부정
당당하다 문재인,긍정
감사해요~!응원해요~!! 더불어민주당,긍정
총리 오히려 협상 안할려고 선동하구만 무슨 ㅋㅋ,부정
황교안 하는짓은 정말 추잡해서 못봐주겠다.,긍정
더불어 민주당 저것들은 재활용되 안되는 소각하거나 메몰많이 답이다...,부정
모두 처벌합시다 아주 강한처벌 자한당,긍정
자한당 너도 인간이냐,긍정
이낙연 ~~~ 꼴깝떤다~~,부정
눈치있는놈 같으면 알아서 그만두겠지 이낙연,부정
그나마 총리이라도 있어서 다행이다.,긍정
문재인 븅신아 그럼 무소속으로 출마해!!,부정
하는짓은 정말 추잡해서 못봐주겠다. 이낙연,부정
황교안 돼지같은 욕심덩어리 인간을 새해 첫날부터 보기가 역겹다.,긍정
의견 개진한걸 못봤구만 무슨소리냐 총리,부정
황교안 저 화상 덩어리!!!!,긍정
문재인 바른말입니다!!! 요즘 바른말하는 사람없더니 속이 다 시원합니다!!! 속쉬원하게 정말 콜라입니다!!! ㅎㅎㅎ,긍정
자한당 정상이 아닌듯하다. 국민분열 시키지말고 정신병원에 가야한다,긍정
동성애가 옳지 않다고 말 할 수 있는 것 또한 민주주의 국가에서 가능한 일입니다. 또한 현재 대한민국은 법에 명시를 하지 않아도 동성애를 허용하고 있으며 금지시키지 않고 있습니다. 그러한 동성애를 정치화시켜 왜 법으로 명시하면서 동성애를 반대하는 사람들의 입을 막는거죠. 억지주장이 아니라고 생각이 듭니다.,중립
진짜 뻔뻔하네ㅋㅋㅋ 담 정부부터 정치범 수용소 하나 만들어라 더불어 민주당,부정
더불어 민주당 넌 안된다 평소 발언 소신 용서해도 표결에서 배신한넌 무슨말을해도 넌아니다,부정
더불어민주당 좋은 결과가 있기를 바랍니다,긍정
착각은 자유지 승민인 로또당첨금 13일 받을거고 간젭인 머냐 ?  빙 신 새 끼,중립
"문재인 사람이 아닙니다..
그저 돈과 여자를 탐하는 썩은 짐승들입니다.
사람대접해주면 저들은 사람인양 거들먹거리니 
저들과는 대화를 하지말고 무시전략으로 가야합니다.",부정
가라고 ㅉㅉ 당비아까워 짜증나 이낙연,부정
당론따라하니까 당쟁으로 국회가 마비되고 쓰겠냐? 총리,부정
정레기들 해쳐먹은거 전부 조사해서 다 깜빵 쳐 넣었음 좋겠다. 문재인,부정
싫은 놈 자한당,긍정
주둥이에 똥을 한 바가지 쳐 넣고 싶다 자한당,긍정
합리적 정치??? 아니 당신같은 사람은 정치를 안하는게 맞는거 같은데. 온갖 혜택은 다받아놓고 이제와서 궤변에 궤변으로 변명하는 모습에 야비함이 느껴집니다. 자한당,긍정
흥분들 하지마세요..!  열명중에 1~2명  문깨문들이 지지하는 겁니다..ㅋㅋㅋ,중립
자한당 지지합니다. 화이팅^^,부정
모두 구속!! 문재인,부정
총리 믿음직스럽게 일해주셔서 너무 감사드리는데 건강도 꼭 챙기시길 바랍니다.,긍정
총리 똘아이,부정
정치권이 나아갈 방향이 새 지저귀는 소리냐?ㅋㅋㅋ 자한당,긍정
.,중립
더불어 민주당 큰소리 내면 나라가 망한다,부정
최소한의 양심이 있다면 아무 소리 말고 그냥 있어라.. 문재인,부정
문재인 요즘 변명이 너무 늘었어,부정
괜찮다 황교안,부정
10일 이후 제발좀 면상 보이지마라. 징그럽다. 재수없다 황교안,긍정
자한당 김칫국 마시지 마라,긍정
국회를 개판으로 만든 최고의 국개의장이오. 자식 세습에 모든것을 건 그 꼬라지가 어떻게 이어질지 지켜 봐야지 않겠소.  더불어 민주당,부정
박쥐같은놈아 총리,부정
더불어 민주당 존재가 민폐,부정
"이낙연 개소리를 반박해줄게. 국토넓이는 연방제국가인 미국 1개주보다도 좁다. 고속도로, KTX가 곳곳에 깔려 지방개념이 줄었다. 의미없는 지방의회 혈세충으로 전락한지 오래다. 가장 중요한것!!! 재정자립도 독자적으로 가능한 도시는 울산, 포항정도...중앙정부에 손안벌리는 지방이 없고, 지방에 좋은 일자리없어 인구줄고있다.",부정
총리 역시 내로남불 좌빨,부정
이런 사람이 진정한 국회의원이다. 사람마다 자기 생각이나 주관이 있는건데 소속당 정책이라고 무조건은 아니지. 공산당도 아니고. 더불어민주당,긍정
하는짓은 인민 공산당 문재인,부정
야당은 기부의 뜻을 모르나? 그냥 기사 하나 내서 문제가 있는거처럼 논란 내는거 지겨움. 기부입니다. 부러우면 참여하세요.,중립
자한당 그걸 이제 알았다니 그나마 다행인가???,긍정
총리 탈당하라,부정
더불어 민주당 언제 협상했다고 협상정치래 ㅋㅋㅋㅋ 운동권 찌질이들 종특이 남이 하는거 떼쓰는거 아니냐? 맨날 떼만쓰는놈들이 협상같은 소리하네 ㅅㅂ,부정
손 주접 그만 떨고 요양원에서 요양이나 하세요  추 악 한 노 인 네 야 이 ㅁㅊ 정권에 주접 떠는 늙은이들이 왜 이리 많아,중립
판단은 국민이!! 노대통령은 언급 말아야지..그냥 쓰레기 정당으로 낙인찍고 사라지는 날 멀지 않았다,중립
나랏님되어 설쳐되는꼴 더는 못보겠다 이낙연,부정
꼴깝떤다~~ 문재인,부정
총리 얍삽한 좌파들...,부정
진짜 나쁜놈 벌받아라 총리,부정
더불어 민주당 그 입다물어라! 나는 다시는 너는 안뽑을꺼다! 아무짝에도 쓸모없으니 입만 나불거려서관심받냐? 절대 넌 아니라본다.. 다른 일자리찾아라,부정
덕분에 희망이 보인다.^^ 응원해요..힘내세요 문재인,긍정
총리 니가 뭔데 판단하고 ㅈㄹ삥이냐??? 입만 살아가지고는 논리도 없는 개 ㅅㄹ나 지껄이면서 ㅋㅋㅋㅋ 그만좀 나대라 진짜^^ 욕 먹고 그렇게 오래 살고 싶은게 니 소원이냐????,부정
황교안 다 한통속놈덜이지,긍정
자한당 국민에게 악이다,긍정
"돈 받은것들 옷 벗을 준비 하시고, 꼭 옷 벗기시길 더불어 민주당",부정
자랑스럽고 고맙습니다 황교안,부정
황교안 그냥 나가라 흐리지 말고,긍정
이낙연 삶은 소대가리보다 못하다,부정
딱 보니 배신에 아이콘 이리저리 떠돌다 말듯 문재인,부정
자한당 관심없고 잘가라.,긍정
황교안 없어지면 그래도 살만할듯,긍정
총리 내강외유의 가장 좋은 예시인 사람인 것 같다.,긍정
이낙연 악행을 날마다 지켜봐야 되는 국민들이 암 걸리겠어요,부정
자한당 큰소리 내면 나라가 망한다,긍정
"넘 자랑스럽네요 행복하세요 ㅎㅎ
 문재인",긍정
문재인 하는 말마다 죄다 개소리라는걸 유치원생들도 알꺼같음,부정
넌 이 시대의 대한민국 역적으로 역사에 길이 남을거다 더불어 민주당,부정
"자한당 정치보복은 쳐 ㅈ,ㄹ하고 앉아있네....이제와서 하는 꼬라지봐라.... 꺼져라 진짜.",긍정
당신이 이지경으로 만든건 보셨나요? 이낙연,부정
문재인 점점 똥멍청이로 간다.. 안그랬었는데 같이 있더니 이상해져가네,부정
이런 샹. 집에서 빨래나 해라 문재인,부정
황교안 봐도 봐도 참 일 잘한다..,부정
자한당 옳소!!!!,부정
이낙연 해도해도 너무한다,부정
더불어 민주당 아가리는 쉴 틈이 없이 개나발을 불고 있구나.,부정
더불어 민주당 내로남불 오진다,부정
탈당하라 총리,부정
이낙연 관심없고 잘가라.,부정
문재인 모두 구속!!,부정
지지자 한명도 없는데 정치적 투쟁이라니‥ 이낙연,부정
재활용도 불가능한 음식물쓰레기 핵폐기물 놈들을 당장 다음 방법들로 죽여버려라 더불어 민주당,부정
"자한당 사람이 아닙니다..
그저 돈과 여자를 탐하는 썩은 짐승들입니다.
사람대접해주면 저들은 사람인양 거들먹거리니 
저들과는 대화를 하지말고 무시전략으로 가야합니다.",긍정
정말 고생하십니다! 당신이 있어 우리 국민 모두 든든합니다. 힘내세요. 황교안,부정
황교안 탈당해서 무소속으로 자신의 신념에 따라서만 행동하면 된다. 부디 그렇게 하시길...,긍정
꼴깝떤다~~ 황교안,긍정
황교안 합리적 정치??? 아니 당신같은 사람은 정치를 안하는게 맞는거 같은데. 온갖 혜택은 다받아놓고 이제와서 궤변에 궤변으로 변명하는 모습에 야비함이 느껴집니다.,긍정
이 양반 희바리가 없어. 황교안,긍정
자한당 에휴 언제 철들래,긍정
자한당 안보는 세상에 살고싶은데..,긍정
"문재인 고추가루 뿌리러 들어왔고,  염탐하러 들어왔네 ~~나쁜놈",부정
느그권리만 권리지? 이놈들이 진짜..... 더불어 민주당,부정
한국일보 맞음??,중립
이낙연 그 누구보다 훌륭합니다. 존경합니다.,긍정
목소리 정말 음습한게 역 겹다 이낙연,부정
이낙연 국민을 바보로 아나 보네요.,부정
총리 한강에 다이빙해서 뒤져라 그냥,부정
뒤집어씌우는데 뭐 있어 자한당,긍정
아들세습,중립
너는 거기에 갈 자격도 없는 인간이야.  이낙연,부정
소신도 중요하지만 때를 가려서 할 줄 알아야지. 변명하지말고 떠나라 황교안,긍정
하루아침에 말이 바뀌는~ 대권은 꿈도 꾸지마세요~ 온나라를 뒤집어놓은 사태에서 한 사람만 빛났습니다.  황교안,긍정
꼼꼼하다 문재인,긍정
진짜 사기꾼 양아치네 ㅋㅋ 황교안,긍정
문재인 지금도 충분히 잘하고 계세요 화이팅,긍정
 오마이뉴스 리얼미터 할많하않^^,중립
딱 바미당 스타일 얼른가요 바미당,중립
자한당 응원합니다~~~~~~😁😁😁😁😁,부정
패션의 완성은 뭐다?,중립
황교안 쌍판보면 나만 기분 더러운건가요?,긍정
황교안 더 이상 존재할 가치를 잃었다 해산하고 총선을 실시하여 국민들의 심판을 받아야 한다,긍정
총리님이 차기대통령입니다.,긍정
최악이네.... 한국당이 민생법안은 먼 저 올리면 통과시킨 다는데 .빨리 민생법안 부터 진행 해라... 문재인,부정
제발 너의 나라로 꺼져 자한당,긍정
이낙연 폐기물,부정
더불어민주당 단단하고 굳세다,긍정
이낙연 정신나갔네,부정
이낙연 진짜 이것들 민주주의역적,부정
이같은 수준미달들이 설치는 국회ᆢ 문재인,부정
문재인 앞잡이 쓰레기 새끼,부정
문재인 소신있는 행동에 경의를 표합니다,긍정
세습이나 하지 마 . 인간아 황교안,긍정
검찰비리 잡을려고 공수처를 만들었덴다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 검찰비리 뭐 있었는데 ?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,중립
총리 구질구질하다진짜. 구질을 넘어서 역겨워서 구역질난다,부정
더불어 민주당 꼴값도 가지가지 하시는군,부정
총리 굿👍,긍정
"총리 정치보복은 쳐 ㅈ,ㄹ하고 앉아있네....이제와서 하는 꼬라지봐라.... 꺼져라 진짜.",부정
나치즘을 보는듯 자한당,긍정
아이고 배야,중립
인성 바닥 자한당,긍정
믿음직스럽다 자한당,부정
이인간은조금난가싶었더니  역OOO갱이는 색갈버릴수없나보다,중립
전략적으로 하지 말아야했습니다..동상이몽이지요. 황교안,긍정
문재인 저 늙은 꼰대도 탈탈 털어야 하는데,부정
자한당 국민이 개돼지로 보이지?,긍정
이낙연 일 잘한다 화이팅,긍정
이낙연 검찰이 조사하는 사건을 일개 인간이  잘하느니 못하느니 판가름 할 주제가 못되는 것같은데. 그냥  입닫고 가만히 있어.,부정
이낙연 사죄부터 해야 한다!,부정
하는 게 다 그렇다. 국정을 맡겼다가는 완전 말아 먹을 넘이다. 총리,부정
총리 역대급 내로남불 사이비..,부정
니들은 지금 하는것 그럼 바른짓이냐? 뭐 이런것들이 다있어 이거 그니까 나가서 신당창당 하시라고 이 양심에 털난 것들아 자한당,긍정
총리 더러운 딸랑이 ㄴㆍㆍㅡㅁ,부정
아직도 정계은퇴 안하고 뭐하는지... 더불어 민주당,부정
총리 솔직히 잘못했다해라,부정
구석에 몰리긴 했나부네 고양이도 물지 모르니 조심!,중립
어디서 끼워팔기하려고ㅋㅋ 와.. 진짜 감성정치질 말도 안되게 우기기 끝장나네ㅋㅋㅋ 너거는 쓰래기다! 문재인,부정
줄을 서시오. 한국당은 번호표를 뽑고 기다려,중립
총리 이 나라 절대로 안 빼앗길 것이다.,부정
자한당 그냥 얼굴 보는게 스트레스,긍정
사실 난언제가부터 정치에 악용한다생각해왔는데.... 이런말할 자격없다고본다 문재인,부정
본색 드러낸다. 더불어 민주당,부정
총리 적극 지지합니다. 힘내세요♡♡♡,긍정
이 정신 이상이거나 꼭드각시라 뇌가 없는거지. 총리,부정
더불어 민주당 진짜 빨갱이 인거야?,부정
멋져요 항상 응원합니다 더불어민주당,긍정
여기 게시판 또 매크로... 돈다... 간첩애들 몰려들었다..,중립
적대와 반목의 정치는 과 본인을 따라갈 세력이 없다는 걸 자각을 못 하는 건지 알고도 모르는 척 하는 건지 ㅋㅋㅋㅋㅋ,중립
서지현검사개이쁘시던데  전정권에말했어야지  재인오라버니한태꼰지르니?,중립
더불어 민주당 매운 떡볶이나 한바가지 사줘라 매운거 처먹고 정신 차리게..,부정
파이팅입니다~^^ 이낙연,긍정
총리 입 좀 다물라.,부정
총리 멋있다 소신발언 사이다!!!,긍정
총리 그 누구보다 열심히 일하시는듯!!! 존경합니다~!,긍정
자한당 그렇게 국민들의 여망은 무시하고 오직 자기 친정 조직 보호만을 위하는 당신을 보고 당신도 크기 틀렸다는 생각이 듭니다.,긍정
Great!  ☆☆☆☆☆ 총리,긍정
그냥 얼굴 보는게 스트레스 자한당,긍정
긍정의 정치 기대합니다! 이낙연,긍정
자한당 국민은 호구가 아닙니다,긍정
